"","X","Cast","lat","lon","year","month","day","temp","sal","Depth","Oxygen","Type","Bottom.depth","Chlorophyl"
"6350",12749,13102115,25.4173,-86.1835,1995,6,14,17.8773135704875,NA,773.84,NA,"XBT",-3249,NA
"6351",12750,13102116,22.5,-85.75,1995,6,15,16.7240505928854,NA,773.85,NA,"XBT",-1203,NA
"6352",12751,13102117,25.2669,-85.8329,1995,6,15,17.1496376811594,NA,773.84,NA,"XBT",-3274,NA
"6353",12752,13102118,25.133,-85.4991,1995,6,15,16.1548057971014,NA,773.84,NA,"XBT",-3304,NA
"6354",12753,13102119,22.5,-86.2833,1995,6,15,15.754109486166,NA,773.84,NA,"XBT",-1095,NA
"6355",12754,13102120,24.9973,-85.1809,1995,6,15,14.9431974967062,NA,773.83,NA,"XBT",-3330,NA
"6356",12755,13102121,24.835,-84.7853,1995,6,15,13.2685699604743,NA,773.8,NA,"XBT",-3371,NA
"6357",12756,13102122,24.6838,-84.3996,1995,6,15,11.8657241106719,NA,773.76,NA,"XBT",-2999,NA
"6358",12757,13102123,22,-85.75,1995,6,15,16.1720587615283,NA,773.85,NA,"XBT",-1889,NA
"6359",12758,13102124,24.5008,-84,1995,6,15,11.0679519104084,NA,773.73,NA,"XBT",-1887,NA
"6360",12759,13102125,22,-86.25,1995,6,15,13.6866577075099,NA,773.82,NA,"XBT",-849,NA
"6361",12760,13102126,24.6167,-84.5171,1995,6,15,12.7723661396574,NA,773.79,NA,"XBT",-3440,NA
"6362",12761,13102127,21.5,-86.25,1995,6,16,13.5359657444005,NA,773.81,NA,"XBT",-969,NA
"6363",12762,13102128,24.7162,-85.017,1995,6,16,14.7738744400527,NA,773.84,NA,"XBT",-3384,NA
"6364",12763,13102129,21.5,-85.75,1995,6,16,16.5238657444005,NA,773.85,NA,"XBT",-1897,NA
"6365",12764,13102130,24.8181,-85.5253,1995,6,16,16.8637517786561,NA,773.84,NA,"XBT",-3367,NA
"6366",12765,13102131,21.5,-85.5,1995,6,16,16.8003063241107,NA,773.84,NA,"XBT",-1887,NA
"6367",12766,13102132,24.9167,-86.0005,1995,6,16,18.1116855072464,NA,773.85,NA,"XBT",-3308,NA
"6368",12767,13102133,21,-85,1995,6,16,17.0494214756258,NA,773.85,NA,"XBT",-4503,NA
"6369",12768,13102134,25.0174,-86.5014,1995,6,16,18.2559085638999,NA,773.83,NA,"XBT",-3299,NA
"6370",12769,13102135,21,-85.25,1995,6,16,17.1036942028986,NA,773.85,NA,"XBT",-4473,NA
"6371",12770,13102136,25.1163,-87.0015,1995,6,16,17.8016718050066,NA,773.84,NA,"XBT",-3348,NA
"6372",12771,13102137,21,-85.5,1995,6,16,16.9123527009223,NA,773.85,NA,"XBT",-4512,NA
"6373",12772,13102138,21,-85.75,1995,6,16,16.2708310935441,NA,773.85,NA,"XBT",-2536,NA
"6374",12773,13102139,25.2002,-87.5004,1995,6,16,17.9528434153401,NA,704.86,NA,"XBT",-3394,NA
"6375",12774,13102140,25.2022,-87.9677,1995,6,16,14.4885471673254,NA,773.84,NA,"XBT",-3428,NA
"6376",12775,13102141,21,-86.25,1995,6,16,14.7052787878788,NA,773.85,NA,"XBT",-1399,NA
"6377",12776,13102142,25.1996,-88.4672,1995,6,16,10.8663592885375,NA,773.7,NA,"XBT",-3467,NA
"6378",12777,13102143,25.1999,-88.9172,1995,6,16,11.3211487483531,NA,773.67,NA,"XBT",-3447,NA
"6379",12778,13102144,20.5,-85.5,1995,6,17,17.0958957839262,NA,773.85,NA,"XBT",-4526,NA
"6380",12779,13102145,26.0838,-89.1354,1995,6,17,14.5821849802372,NA,773.79,NA,"XBT",-3076,NA
"6381",12780,13102146,20.5,-86.25,1995,6,17,16.0303496706192,NA,773.85,NA,"XBT",-226,NA
"6382",12781,13102147,25.4997,-89.0003,1995,6,17,11.9143843214756,NA,773.69,NA,"XBT",-3368,NA
"6383",12782,13102148,25.7833,-89.0669,1995,6,17,12.9435956521739,NA,773.75,NA,"XBT",-3212,NA
"6384",12783,13102149,20.5,-85.75,1995,6,17,16.7096895915679,NA,773.85,NA,"XBT",-4557,NA
"6385",12784,13102150,26.3665,-89.1998,1995,6,17,14.8613844532279,NA,773.79,NA,"XBT",-2962,NA
"6386",12785,13102151,20,-85.5,1995,6,17,16.48355085639,NA,773.85,NA,"XBT",-4570,NA
"6387",12786,13102152,20,-85.75,1995,6,17,16.3138469038208,NA,773.85,NA,"XBT",-4571,NA
"6388",12787,13102153,20,-86,1995,6,17,16.3061433465086,NA,773.85,NA,"XBT",-4624,NA
"6389",12788,13102154,26.6663,-89.2502,1995,6,17,14.1085122529644,NA,773.79,NA,"XBT",-2755,NA
"6390",12789,13102155,26.9835,-89.3666,1995,6,17,13.5220472990777,NA,773.8,NA,"XBT",-2559,NA
"6391",12790,13102156,20,-86.5,1995,6,17,15.7890304347826,NA,773.84,NA,"XBT",-2302,NA
"6392",12791,13102157,20,-86.75,1995,6,17,15.2316297082228,NA,768.77,NA,"XBT",-1309,NA
"6393",12792,13102158,27.2983,-89.5008,1995,6,17,19.7996253731343,NA,273.56,NA,"XBT",-2210,NA
"6394",12793,13102159,20,-87,1995,6,17,14.4886881422925,NA,773.85,NA,"XBT",-1176,NA
"6395",12794,13102160,27.6446,-89.6438,1995,6,17,11.9491578392622,NA,773.73,NA,"XBT",-1158,NA
"6396",12795,13102161,28.241,-89.8832,1995,6,18,16.5772214723926,NA,332.75,NA,"XBT",-275,NA
"6397",12801,13102528,28.37,-87.4083,1997,6,8,10.5906673267327,NA,823.61,NA,"XBT",-2106,NA
"6398",12802,13102529,28.25,-87.5983,1997,6,8,10.7528797029703,NA,823.61,NA,"XBT",-2561,NA
"6399",12803,13102530,28.4117,-87.6083,1997,6,8,10.9032985148515,NA,823.61,NA,"XBT",-2592,NA
"6400",12804,13102531,28.585,-87.6317,1997,6,8,11.1901014851485,NA,823.62,NA,"XBT",-2420,NA
"6401",12805,13102532,28.77,-87.635,1997,6,8,11.3765256281407,NA,823.61,NA,"XBT",-2148,NA
"6402",12806,13102533,28.9067,-87.64,1997,6,8,11.3844311881188,NA,823.62,NA,"XBT",-1926,NA
"6403",12807,13102534,29.085,-87.655,1997,6,8,11.3647158415842,NA,823.61,NA,"XBT",-1569,NA
"6404",12808,13102535,27.6633,-85.6533,1997,6,1,11.5715569306931,NA,823.61,NA,"XBT",-2090,NA
"6405",12809,13102536,27.8183,-85.5933,1997,6,1,11.4754811881188,NA,823.61,NA,"XBT",-893,NA
"6406",12810,13102537,27.9683,-85.6133,1997,6,1,12.7101012195122,NA,669.82,NA,"XBT",-698,NA
"6407",12811,13102538,28.1233,-85.6067,1997,6,1,14.7004641025641,NA,484.1,NA,"XBT",-477,NA
"6408",12812,13102539,28.2917,-85.5867,1997,6,1,17.3333909698997,NA,310.41,NA,"XBT",-345,NA
"6409",12813,13102540,28.435,-85.57,1997,6,1,18.7039739130435,NA,238.98,NA,"XBT",-233,NA
"6410",12814,13102541,28.5733,-85.5583,1997,6,1,19.0861088082902,NA,200.53,NA,"XBT",-201,NA
"6411",12815,13102542,28.725,-85.805,1997,6,2,18.4544225806452,NA,225.41,NA,"XBT",-227,NA
"6412",12816,13102543,28.5733,-85.8733,1997,6,2,17.7563294117647,NA,282.44,NA,"XBT",-273,NA
"6413",12817,13102544,28.4067,-85.9383,1997,6,2,16.3030054794521,NA,378.44,NA,"XBT",-374,NA
"6414",12818,13102545,28.2383,-85.9817,1997,6,2,13.944446031746,NA,579.47,NA,"XBT",-534,NA
"6415",12819,13102546,28.0983,-86.0583,1997,6,2,11.5893044554455,NA,823.61,NA,"XBT",-905,NA
"6416",12820,13102547,27.9083,-86.0683,1997,6,2,11.6490930693069,NA,823.61,NA,"XBT",-2095,NA
"6417",12821,13102548,27.9333,-86.15,1997,6,2,11.6785188118812,NA,823.62,NA,"XBT",-2691,NA
"6418",12822,13102549,28.1033,-86.25,1997,6,2,13.3280967532468,NA,629.27,NA,"XBT",-847,NA
"6419",12823,13102550,28.255,-86.17,1997,6,3,13.2745546925566,NA,631.3,NA,"XBT",-642,NA
"6420",12824,13102551,28.42,-86.18,1997,6,3,15.4797647058824,NA,440.13,NA,"XBT",-493,NA
"6421",12825,13102552,28.5883,-86.1867,1997,6,3,17.0216882352941,NA,352.71,NA,"XBT",-364,NA
"6422",12826,13102553,28.7533,-86.2,1997,6,3,17.0108450479233,NA,324.83,NA,"XBT",-332,NA
"6423",12827,13102554,28.925,-86.2117,1997,6,3,16.9752855263158,NA,315.52,NA,"XBT",-321,NA
"6424",12828,13102555,29.0833,-86.22,1997,6,3,17.3406422535211,NA,294.9,NA,"XBT",-304,NA
"6425",12829,13102556,29.255,-86.24,1997,6,3,18.3086277310924,NA,247.3,NA,"XBT",-248,NA
"6426",12830,13102557,29.6617,-86.5467,1997,6,4,19.0711699346405,NA,158.88,NA,"XBT",-162,NA
"6427",12831,13102558,29.515,-86.5567,1997,6,4,18.4641452488688,NA,229.65,NA,"XBT",-224,NA
"6428",12832,13102559,29.3433,-86.585,1997,6,4,16.616903264095,NA,349.64,NA,"XBT",-352,NA
"6429",12833,13102560,29.1733,-86.59,1997,6,5,16.5891559556787,NA,374.37,NA,"XBT",-386,NA
"6430",12834,13102561,28.98,-86.545,1997,6,5,16.6694989218329,NA,384.6,NA,"XBT",-411,NA
"6431",12835,13102562,28.8483,-86.62,1997,6,5,16.9878669683258,NA,457.62,NA,"XBT",-464,NA
"6432",12836,13102563,28.6817,-86.645,1997,6,5,14.8026739495798,NA,492.31,NA,"XBT",-536,NA
"6433",12837,13102564,28.515,-86.6567,1997,6,5,13.0045148205928,NA,654.62,NA,"XBT",-617,NA
"6434",12838,13102565,28.3483,-86.665,1997,6,5,11.5047264441592,NA,794.33,NA,"XBT",-811,NA
"6435",12839,13102566,28.1267,-86.6783,1997,6,5,11.1826633663366,NA,823.61,NA,"XBT",-2779,NA
"6436",12840,13102567,28.2083,-86.8383,1997,6,5,10.8483613861386,NA,823.61,NA,"XBT",-2394,NA
"6437",12841,13102568,28.335,-86.8533,1997,6,5,16.0077395948435,NA,560.83,NA,"XBT",-956,NA
"6438",12842,13102569,28.5017,-86.8783,1997,6,5,11.3734534653465,NA,823.61,NA,"XBT",-777,NA
"6439",12843,13102570,28.6667,-86.875,1997,6,6,12.9298594936709,NA,645.48,NA,"XBT",-649,NA
"6440",12844,13102571,28.86,-86.8733,1997,6,6,14.1708566484517,NA,566.81,NA,"XBT",-569,NA
"6441",12845,13102572,28.9917,-86.8433,1997,6,6,14.2209421731123,NA,560.69,NA,"XBT",-550,NA
"6442",12846,13102573,29.16,-86.9467,1997,6,6,13.2741980066445,NA,615.03,NA,"XBT",-660,NA
"6443",12847,13102574,29.3217,-86.935,1997,6,6,13.2104959527825,NA,605.9,NA,"XBT",-548,NA
"6444",12848,13102575,29.5017,-86.905,1997,6,6,15.5561428571429,NA,370.25,NA,"XBT",-351,NA
"6445",12849,13102576,29.6633,-86.9467,1997,6,6,17.441108056872,NA,219.26,NA,"XBT",-239,NA
"6446",12850,13102577,29.4817,-87.3117,1997,6,7,14.9760781609195,NA,361.02,NA,"XBT",-383,NA
"6447",12851,13102578,29.315,-87.3233,1997,6,7,12.1989995568685,NA,691.12,NA,"XBT",-668,NA
"6448",12852,13102579,29.165,-87.3383,1997,6,7,11.5886856435644,NA,823.61,NA,"XBT",-1069,NA
"6449",12853,13102580,28.9917,-87.355,1997,6,7,11.4622272277228,NA,823.61,NA,"XBT",-1349,NA
"6450",12854,13102581,28.8317,-87.3667,1997,6,7,11.5117064356436,NA,823.61,NA,"XBT",-1300,NA
"6451",12855,13102582,28.6767,-87.3833,1997,6,7,11.307451980198,NA,823.61,NA,"XBT",-1310,NA
"6452",12856,13102583,28.4733,-87.4,1997,6,7,10.9579643564356,NA,823.61,NA,"XBT",-1652,NA
"6453",12859,13102663,27.7467,-93.3417,1990,7,14,20.9054545454545,35.9933636363636,250,2.713,NA,-155,NA
"6454",12860,13102664,27.33,-92.9817,1990,7,14,17.33,35.7556666666667,747,6,NA,-987,NA
"6455",12861,13102665,27.68,-93.0033,1990,7,14,21.65125,1.375,203,2.868,NA,-354,NA
"6456",12862,13102666,28.6083,-89.9683,1990,7,23,19.8866666666667,35.2213333333333,251,2.752,NA,-112,NA
"6457",12863,13102677,27.7283,-95,1992,6,25,23.3,35.9981818181818,298,2.59,NA,-446,NA
"6458",12865,13102683,24.5917,-83.9993,1994,7,19,19.21725,6.5,220,1,NA,-1448,NA
"6459",12866,13102702,27.633,-90.2496,1995,6,13,17.6932083333333,35.8420833333333,401,2.775,NA,-1062,NA
"6460",12867,13102703,27.1384,-90.2532,1995,6,13,20.9462083333333,36.2047083333333,401,1,NA,-2188,NA
"6461",12868,13102704,26.6662,-89.2486,1995,6,13,22.0490416666667,36.2906666666667,400,3.025,NA,-2755,NA
"6462",12869,13102705,26.2498,-88.2352,1995,6,14,19.7465,36.2157083333333,401,2.866,NA,-2825,NA
"6463",12870,13102706,25.8396,-87.2148,1995,6,14,24.0972083333333,36.3523333333333,400,3.44,NA,-3243,NA
"6464",12871,13102707,24.9983,-85.2802,1995,6,15,22.267125,36.26725,401,3.061,NA,-3326,NA
"6465",12872,13102708,25.1994,-88.9339,1995,6,16,16.3994583333333,35.9735,401,2.673,NA,-3447,NA
"6466",12873,13160501,25.986,-87.488,2010,6,13,15.3886740576497,35.8512106430155,1198.65,4.21044,"PFL",-3150,NA
"6467",12874,13161023,27.419,-85.402,2010,7,1,16.3139782608696,35.9148043478261,1188.05,NA,"PFL",-1169,NA
"6468",12875,13161062,26.028,-84.436,2010,7,1,25.3562142857143,36.5021785714286,199,NA,"PFL",-213,NA
"6469",12876,13161149,27.923,-86.509,2010,7,1,16.3568936170213,35.872,1186.32,NA,"PFL",-3052,NA
"6470",12877,13161202,26.348,-84.777,2010,7,1,20.5586585365854,36.1694390243902,669.8,NA,"PFL",-612,NA
"6471",12878,13161283,27.698,-87.599,2010,7,2,16.6646382978723,35.8877446808511,1185.36,NA,"PFL",-2823,NA
"6472",12879,13161349,24.766,-87.605,2010,7,2,15.8335690866511,35.8714871194379,1075.23,3.80259,"PFL",-2004,NA
"6473",12880,13161653,28.619,-88.866,2010,7,3,17.0098043478261,35.9091739130435,1090.04,NA,"PFL",-1156,NA
"6474",12881,13161869,27.989,-89.813,2010,7,4,17.5488333333333,35.9325952380952,743.37,NA,"PFL",-796,NA
"6475",12882,13161903,27.47,-89.483,2010,7,4,17.7220222222222,35.9902666666667,990.71,NA,"PFL",-1958,NA
"6476",12883,13162264,27.756,-85.763,2010,7,5,16.5799787234043,35.9039361702128,1185.25,NA,"PFL",-2655,NA
"6477",12884,13162292,25.773,-84.396,2010,7,5,26.1088928571429,36.5131785714286,199.2,NA,"PFL",-192,NA
"6478",12885,13162371,28.038,-86.668,2010,7,5,16.2455957446809,35.8587446808511,1186.61,NA,"PFL",-2935,NA
"6479",12886,13162384,25.996,-87.748,2010,7,5,21.6258222222222,36.2552222222222,990.72,NA,"PFL",-3084,NA
"6480",12887,13162416,26.307,-84.637,2010,7,5,25.4057931034483,36.4959655172414,223.91,NA,"PFL",-237,NA
"6481",12888,13162508,27.713,-87.465,2010,7,6,17.0876304347826,35.9636739130435,1089.82,NA,"PFL",-2892,NA
"6482",12889,13162857,28.657,-88.991,2010,7,7,18.3238372093023,36.0186046511628,818.14,NA,"PFL",-777,NA
"6483",12890,13162867,27.397,-85.788,2010,7,7,11.1596108490566,35.3753419811321,1060.2,NA,"PFL",-3248,NA
"6484",12891,13163135,27.495,-89.411,2010,7,8,16.6835957446809,35.8888510638298,1186.17,NA,"PFL",-1990,NA
"6485",12892,13163477,28.039,-86.387,2010,7,9,16.5202608695652,35.8684782608696,1089.4,NA,"PFL",-1123,NA
"6486",12893,13163582,28.269,-86.991,2010,7,9,16.4146382978723,35.9090425531915,1186.29,NA,"PFL",-1703,NA
"6487",12894,13163595,26.463,-87.089,2010,7,9,19.9169574468085,36.1162978723404,1188.04,NA,"PFL",-3013,NA
"6488",12895,13163635,26.156,-84.618,2010,7,9,25.5266333333333,36.5279333333333,249.21,NA,"PFL",-285,NA
"6489",12896,13163727,27.753,-87.387,2010,7,10,16.5119361702128,35.8877872340426,1188.91,NA,"PFL",-2924,NA
"6490",12897,13164365,27.388,-89.334,2010,7,12,16.6654042553191,35.8536170212766,1187.76,NA,"PFL",-1988,NA
"6491",12898,13164395,24.823,-87.964,2010,7,12,15.0085362997658,35.7848735362998,1075.23,3.88287,"PFL",-2236,NA
"6492",12899,13164712,28.135,-86.635,2010,7,13,16.7485434782609,35.9080652173913,1089.2,NA,"PFL",-1482,NA
"6493",12900,13164752,25.72,-84.461,2010,7,13,24.9322413793103,36.4697931034483,221.43,NA,"PFL",-211,NA
"6494",12901,13164829,28.399,-87.044,2010,7,13,16.6557173913043,35.8865652173913,1089.27,NA,"PFL",-1045,NA
"6495",12902,13164841,26.274,-86.043,2010,7,13,19.773,36.0530869565217,1090.14,NA,"PFL",-3203,NA
"6496",12903,13164891,26.019,-84.613,2010,7,13,24.9563548387097,36.5136451612903,273.23,NA,"PFL",-374,NA
"6497",12904,13164988,27.599,-87.558,2010,7,14,16.324085106383,35.8744680851064,1185.37,NA,"PFL",-2833,NA
"6498",12905,13165620,27.417,-89.154,2010,7,16,16.5653695652174,35.8301086956522,1089.26,NA,"PFL",-1978,NA
"6499",12906,13165941,28.248,-87.009,2010,7,17,16.6952391304348,35.9096739130435,1089.78,NA,"PFL",-1703,NA
"6500",12907,13166073,28.419,-87.126,2010,7,17,16.6561086956522,35.9041086956522,1090.16,NA,"PFL",-1133,NA
"6501",12908,13166082,25.931,-85.499,2010,7,17,19.6933191489362,36.0566170212766,1188.38,NA,"PFL",-3275,NA
"6502",12909,13166116,25.998,-84.677,2010,7,17,22.0232631578947,36.240552631579,495.85,NA,"PFL",-665,NA
"6503",12910,13166197,27.338,-87.677,2010,7,18,16.6480869565217,35.8725869565217,1089.95,NA,"PFL",-2801,NA
"6504",12911,13166544,28.817,-88.794,2010,7,19,18.094487804878,36.0492195121951,740.65,NA,"PFL",-851,NA
"6505",12912,13166821,27.457,-89.09,2010,7,20,16.184085106383,35.756,1188.44,NA,"PFL",-1796,NA
"6506",12913,13167149,28.443,-87.156,2010,7,21,17.0646086956522,35.9268695652174,1089.76,NA,"PFL",-1125,NA
"6507",12914,13167278,28.575,-87.347,2010,7,21,16.9604565217391,35.9207391304348,1089.65,NA,"PFL",-1349,NA
"6508",12915,13167283,25.223,-85.221,2010,7,21,18.1626382978723,35.9532553191489,1188.34,NA,"PFL",-3337,NA
"6509",12916,13167320,26.027,-84.66,2010,7,21,22.5522222222222,36.2534722222222,396.82,NA,"PFL",-374,NA
"6510",12917,13167403,27.242,-87.528,2010,7,22,16.9166304347826,35.8652391304348,1089.57,NA,"PFL",-2826,NA
"6511",12918,13167767,28.947,-88.735,2010,7,23,19.9446470588235,35.7123823529412,347.85,NA,"PFL",-433,NA
"6512",12919,13168065,27.406,-89.101,2010,7,24,16.3132553191489,35.7722340425532,1188.35,NA,"PFL",-1925,NA
"6513",12920,13168388,28.557,-87.191,2010,7,25,17.9251111111111,35.9893777777778,990.53,NA,"PFL",-1047,NA
"6514",12921,13168435,25.639,-84.596,2010,7,25,20.8840731707317,36.1481707317073,669.74,NA,"PFL",-472,NA
"6515",12922,13168493,28.442,-87.578,2010,7,25,17.4002826086957,35.9468913043478,1089.07,NA,"PFL",-2572,NA
"6516",12923,13168509,25.175,-86.011,2010,7,25,19.6447234042553,36.0865744680851,1186.96,NA,"PFL",-3282,NA
"6517",12924,13168568,25.863,-84.752,2010,7,25,19.8386666666667,36.0445111111111,991.32,NA,"PFL",-1138,NA
"6518",12925,13168627,27.192,-87.279,2010,7,26,17.0166956521739,35.8805,1089.17,NA,"PFL",-2934,NA
"6519",12926,13168983,28.893,-88.701,2010,7,27,19.1301578947368,35.995052631579,496.54,NA,"PFL",-720,NA
"6520",12927,13169000,27.454,-86.767,2010,7,27,10.9375469483568,35.3757394366197,1070.08,NA,"PFL",-3056,NA
"6521",12928,13169380,27.428,-89.41,2010,7,28,16.6579782608696,35.8114130434783,1089.95,NA,"PFL",-2106,NA
"6522",12929,13169568,28.561,-87.045,2010,7,29,18.7088372093023,36.0501162790698,817.55,NA,"PFL",-888,NA
"6523",12930,13169638,25.548,-84.679,2010,7,29,19.5003617021277,36.0103404255319,1189.6,NA,"PFL",-1723,NA
"6524",12931,13169690,28.342,-88.039,2010,7,29,17.1627021276596,35.9507446808511,1187.87,NA,"PFL",-2217,NA
"6525",12932,13169702,24.956,-85.521,2010,7,29,19.7124680851064,36.0730425531915,1188.36,NA,"PFL",-3313,NA
"6526",12933,13169765,25.764,-84.75,2010,7,29,19.4179130434783,35.9911956521739,1089.78,NA,"PFL",-1209,NA
"6527",12934,13169822,27.116,-87.101,2010,7,30,16.7393829787234,35.8572340425532,1188.67,NA,"PFL",-2992,NA
"6528",12935,13170158,28.881,-88.666,2010,7,31,18.514275,35.95775,594.61,NA,"PFL",-746,NA
"6529",12943,13192728,24.5,-85.04,2010,6,18,22.3289583333333,NA,189.6,NA,"XBT",-3393,NA
"6530",12944,13192729,24.51,-86.01,2010,6,18,21.8723267326733,NA,400.2,NA,"XBT",-3384,NA
"6531",12945,13192730,24.52,-87.01,2010,6,18,22.4206666666667,NA,410,NA,"XBT",-1709,NA
"6532",12946,13192731,24.51,-88.01,2010,6,18,21.9426288659794,NA,384.2,NA,"XBT",-1486,NA
"6533",12947,13192732,24.54,-89,2010,6,18,16.6265,NA,411.5,NA,"XBT",-3643,NA
"6534",12948,13192734,25.24,-88.97,2010,6,18,19.1841935483871,NA,368.4,NA,"XBT",-3430,NA
"6535",12949,13192735,25.26,-87.99,2010,6,18,22.807,NA,396.2,NA,"XBT",-3420,NA
"6536",12950,13192736,25.27,-86.99,2010,6,18,23.1247948717949,NA,386.2,NA,"XBT",-3332,NA
"6537",12951,13192737,25.32,-85,2010,6,18,21.0937875647668,NA,382.4,NA,"XBT",-3339,NA
"6538",12952,13192738,25.76,-86.01,2010,6,18,21.8798803827751,NA,414,NA,"XBT",-3209,NA
"6539",12953,13192739,25.76,-88.02,2010,6,18,22.2713551401869,NA,423.9,NA,"XBT",-3178,NA
"6540",12954,13192740,26.5,-88.95,2010,6,18,19.8459346733668,NA,394.2,NA,"XBT",-2800,NA
"6541",12955,13192741,25.8,-89,2010,6,18,20.2855862068966,NA,286.9,NA,"XBT",-3207,NA
"6542",12956,13192743,27.26,-88.01,2010,6,18,16.9355789473684,NA,375.8,NA,"XBT",-2691,NA
"6543",12957,13192744,27.29,-88.99,2010,6,18,16.366,NA,395.6,NA,"XBT",-2009,NA
"6544",12958,13192745,28.01,-88.49,2010,6,18,16.7670612244898,NA,387.7,NA,"XBT",-2145,NA
"6545",12959,13192746,28.01,-87.99,2010,6,18,16.2644897959184,NA,387.8,NA,"XBT",-2451,NA
"6546",12960,13192747,28.02,-87.47,2010,6,18,16.3973076923077,NA,385.7,NA,"XBT",-2818,NA
"6547",12961,13192748,27.98,-87.03,2010,6,18,16.4196701030928,NA,383.8,NA,"XBT",-2862,NA
"6548",12962,13192749,28.02,-86.49,2010,6,18,16.8505671641791,NA,397.6,NA,"XBT",-2914,NA
"6549",12963,13192750,28.01,-85.98,2010,6,18,16.6409607843137,NA,403.6,NA,"XBT",-993,NA
"6550",12964,13192751,28.01,-85.49,2010,6,18,16.8685,NA,395.7,NA,"XBT",-599,NA
"6551",12965,13192752,28.02,-84.99,2010,6,18,19.6477096774194,NA,244.9,NA,"XBT",-246,NA
"6552",12966,13193252,23.287,-83.294,2010,7,4,15.4409668508287,NA,907.5,NA,"XBT",-2126,NA
"6553",12967,13193254,23.295,-83.345,2010,7,4,15.3820802175391,NA,921.2,NA,"XBT",-2100,NA
"6554",12968,13193259,23.505,-83.437,2010,7,4,15.2096587030717,NA,917.5,NA,"XBT",-2162,NA
"6555",12969,13193262,23.575,-83.483,2010,7,4,15.3180658159839,NA,931.8,NA,"XBT",-2124,NA
"6556",12970,13193272,23.718,-83.577,2010,7,4,15.1179665738162,NA,900.4,NA,"XBT",-1756,NA
"6557",12971,13193273,23.79,-83.622,2010,7,4,15.1772758384668,NA,915.2,NA,"XBT",-1795,NA
"6558",12972,13193280,23.935,-83.717,2010,7,5,14.8929120879121,NA,912.2,NA,"XBT",-1617,NA
"6559",12973,13193284,24.007,-83.765,2010,7,5,14.952396978022,NA,912.2,NA,"XBT",-1581,NA
"6560",12974,13193291,24.15,-83.858,2010,7,5,14.4929074585635,NA,907.5,NA,"XBT",-1398,NA
"6561",12975,13193299,24.22,-83.903,2010,7,5,14.4224229979466,NA,915.2,NA,"XBT",-1194,NA
"6562",12976,13193313,24.363,-83.998,2010,7,5,13.8761920980926,NA,919.4,NA,"XBT",-1452,NA
"6563",12977,13193318,24.435,-84.043,2010,7,5,13.8414117647059,NA,905.8,NA,"XBT",-2363,NA
"6564",12978,13193339,24.622,-83.973,2010,7,5,13.1123612990528,NA,925.3,NA,"XBT",-1448,NA
"6565",12979,13193341,24.585,-83.792,2010,7,5,12.9224725274725,NA,912.2,NA,"XBT",-922,NA
"6566",12980,13193347,24.549,-83.608,2010,7,5,15.1176777677768,NA,704.9,NA,"XBT",-486,NA
"6567",12981,13193353,24.508,-83.405,2010,7,5,30.0916831683168,NA,64.7,NA,"XBT",-113,NA
"6568",12982,13193389,24.885,-83.795,2010,7,6,27.0185620197585,NA,582,NA,"XBT",-81,NA
"6569",12983,13193390,24.863,-83.883,2010,7,6,26.8097575757576,NA,214.2,NA,"XBT",-105,NA
"6570",12984,13193395,24.797,-84.148,2010,7,6,13.5503565891473,NA,813.2,NA,"XBT",-851,NA
"6571",12985,13193403,24.752,-84.323,2010,7,6,12.1742588075881,NA,924.2,NA,"XBT",-1833,NA
"6572",12986,13193406,24.73,-84.412,2010,7,6,11.699219054242,NA,901.6,NA,"XBT",-2927,NA
"6573",12987,13193419,24.685,-84.588,2010,7,7,11.0508621860149,NA,922.5,NA,"XBT",-3428,NA
"6574",12988,13193422,24.663,-84.677,2010,7,7,10.8629346314325,NA,901.6,NA,"XBT",-3426,NA
"6575",12989,13193428,24.618,-84.853,2010,7,7,10.539599159075,NA,895.1,NA,"XBT",-3412,NA
"6576",12990,13193429,24.597,-84.942,2010,7,7,10.3973880082702,NA,909.4,NA,"XBT",-3403,NA
"6577",12991,13193439,24.552,-85.118,2010,7,7,10.7285045422781,NA,897.5,NA,"XBT",-3400,NA
"6578",12992,13193440,24.53,-85.207,2010,7,7,10.7337353549276,NA,909.4,NA,"XBT",-3398,NA
"6579",12993,13193447,24.487,-85.382,2010,7,7,11.2352247034194,NA,898.6,NA,"XBT",-3388,NA
"6580",12994,13193448,24.465,-85.47,2010,7,7,11.0306159122085,NA,913.5,NA,"XBT",-3396,NA
"6581",12995,13193461,24.42,-85.647,2010,7,7,11.0553203342618,NA,900.4,NA,"XBT",-3376,NA
"6582",12996,13193462,24.398,-85.735,2010,7,7,11.1185034770515,NA,901.6,NA,"XBT",-3386,NA
"6583",12997,13193472,24.355,-85.913,2010,7,8,11.3477616033755,NA,892.1,NA,"XBT",-3398,NA
"6584",12998,13193474,24.333,-86,2010,7,8,11.6616244725738,NA,892.1,NA,"XBT",-3407,NA
"6585",12999,13193475,24.31,-86.09,2010,7,8,12.0872493036212,NA,900.4,NA,"XBT",-3422,NA
"6586",13000,13193476,24.288,-86.178,2010,7,8,12.13928721174,NA,897.4,NA,"XBT",-3467,NA
"6587",13001,13193477,24.265,-86.267,2010,7,8,12.6756129722024,NA,880.8,NA,"XBT",-3437,NA
"6588",13002,13193478,24.243,-86.355,2010,7,8,13.0517120894479,NA,897.4,NA,"XBT",-2071,NA
